DateTime,TweetId,Text,Username,Language,Hashtags,Cords,ReplyCount,RetweetCount,LikeCount,QuoteCount,Media,Lat,Lon
2023-03-01 07:14:24+00:00,1630828820184875009,God will punish INEC sha,Deji_Morafa,en,,"Coordinates(longitude=-74.439943, latitude=40.47205)",17,28,224,1,,40.47205,-74.439943
2023-03-01 07:13:24+00:00,1630828566119170054,"Nigeria is a sovereign state, she has to deal with her electoral and transitional problem herself. The peak of power for this to happen is in INEC chairman's hands. Unfortunately it's bought!",wind__turbine,en,,"Coordinates(longitude=3.2131467, latitude=6.4278856)",0,0,0,0,,6.4278856,3.2131467
2023-03-01 07:12:38+00:00,1630828375978672129,"@PeterObi the whole result was rigged, now we know Inec it the problem of Nigeria. May their Generation be cursed. With our blood to the mother earth. Their Generation will never know peace and paradise will be far from them @inecnigeria @channelstv @AlJazeera",Shining_Star50,en,,"Coordinates(longitude=7.3045544, latitude=8.961887)",0,0,0,0,,8.961887,7.3045544
2023-03-01 07:12:10+00:00,1630828255342211073,"Bola Ahmed Tinubu won, I know this since Sunday, so no surprises but big ups to Peter Obi and Labour Party

The movement should not end. It shook Nigeria to the roots

Don't go and follow anybody do protest against APC or INEC

Buhari is not well o, he will waste your generation.",RayToluAyo,en,,"Coordinates(longitude=3.7770114, latitude=7.2991429)",0,0,7,0,,7.2991429,3.7770114
2023-03-01 07:10:37+00:00,1630827868212043776,"In the coming elections, let us all be educated on Nigeria's electoral system. Most Nigerians do not know this. And something should be done about INEC.",annamandianaeze,en,,"Coordinates(longitude=8.0623075, latitude=6.289964)",0,0,0,0,,6.289964,8.0623075
2023-03-01 07:08:11+00:00,1630827254874775553,@FS_Yusuf_ @inecnigeria Now they will know the Original owner of Nigeria. Whether it's Inec or the masses (youths),DanielDaVinci10,en,,"Coordinates(longitude=6.6912736, latitude=7.7396574)",0,0,0,0,,7.7396574,6.6912736
2023-03-01 07:06:55+00:00,1630826934941675521,"While men slept, the enemy (INEC) sowed tars!!",Miss_ogey,en,,"Coordinates(longitude=6.351687, latitude=4.3176116)",1,0,6,0,,4.3176116,6.351687
2023-03-01 07:06:46+00:00,1630826900011507712,"Dear Nigerians you can all see that  
Our vote doesn't count!!!!!🙆🙆🙆🙆
@inecnigeria has betrayed Nigerians
@inecnigeria has compromised and mortgaged the futures of Nigerians, 
Well I don't blame the illiterate which is the inec chairman he has been bankrolled. https://t.co/wuOzIjDdq0",chigozieZion,en,,"Coordinates(longitude=2.6654364, latitude=4.1974055)",0,0,1,0,"[Photo(previewUrl='https://pbs.twimg.com/media/FqHcbECWYAAML8s?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FqHcbECWYAAML8s?format=jpg&name=orig', altText=None)]",4.1974055,2.6654364
2023-03-01 07:05:49+00:00,1630826659317272576,"Do whatever you can to motivate yourself and go about your business happily, Forget INEC abeg.

🚶 🚶 🚶",jerrymaestro22,en,,"Coordinates(longitude=7.3045544, latitude=8.961887)",0,0,0,0,,8.961887,7.3045544
2023-03-01 07:05:25+00:00,1630826557756305408,What’s was then the need of going through all the stress of getting a PVC if INEC would do this evil?,JackFleet,en,,"Coordinates(longitude=3.198942, latitude=6.4826762)",0,0,2,0,,6.4826762,3.198942
2023-03-01 07:03:58+00:00,1630826194890289158,"#protest
Suffer no dey taya some kind people. 
some people want to live on the expense of others ""the rest can die so far am favored"" 
there's no Peace for the wicked! God will surely come for INEC",Kension01,en,['protest'],"Coordinates(longitude=8.8212193, latitude=9.831517)",0,0,0,0,,9.831517,8.8212193
2023-03-01 07:02:11+00:00,1630825746049511427,"@jideadekunle_ INEC campaigned on transparency this election and failed to deliver on it.
I’m yet to still see the excuse of not waiting for the PUs  to upload.

Nonetheless I’m advising everyone to loving to IREV and compare and contrast results from their PU",_13th_Olympian,en,,"Coordinates(longitude=3.2131467, latitude=6.4278856)",1,0,0,0,,6.4278856,3.2131467
2023-03-01 07:00:18+00:00,1630825269773717504,"Peter Obi has done it before in Anambra state. He fought the establishment there for 3 years and got his mandate back at the Supreme Court. He must do everything to reclaim the peoples mandate that INEC and Mahmood Yakubu stole.
#INECElectionResult https://t.co/2ThtVtGjgx",MaziNnamdiOnu,en,['INECElectionResult'],"Coordinates(longitude=6.7786135, latitude=8.4504401)",5,9,51,1,"[Photo(previewUrl='https://pbs.twimg.com/media/FqHa77eXgAMKcGS?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FqHa77eXgAMKcGS?format=jpg&name=orig', altText=None)]",8.4504401,6.7786135
2023-03-01 06:59:25+00:00,1630825048960380930,Na God 🙏Abeg I just dey talk since INEC release result cosssssss💀💔…,unusualYORUBA,en,,"Coordinates(longitude=4.4752509, latitude=8.4145568)",0,0,0,0,,8.4145568,4.4752509
2023-03-01 06:59:03+00:00,1630824954970112001,Now that ABAT has been declared by INEC as the elected president of the Federal Republic Of Nigeria in the just concluded 2023 keenly election; let's enjoy our àgbàdo in peace. May your time as president be pleasant to Nigeria and Nigerians in all 🙏🏻🙏🏻🙏🏻🙏🏻  Congratulations!!! https://t.co/KaA7ILkOYZ,Oluwa_damilola2,en,,"Coordinates(longitude=4.0274778, latitude=6.9780072)",0,0,2,0,"[Video(thumbnailUrl='https://pbs.twimg.com/ext_tw_video_thumb/1630824913622712321/pu/img/XLXYuAFxZ_v0QBAT.jpg', variants=[VideoVariant(url='https://video.twimg.com/ext_tw_video/1630824913622712321/pu/pl/tUnlU1_MxXIXRLgS.m3u8?tag=12&container=fmp4', contentType='application/x-mpegURL', bitrate=None), VideoVariant(url='https://video.twimg.com/ext_tw_video/1630824913622712321/pu/vid/320x564/IuAmDkFHRIFyGKBc.mp4?tag=12', contentType='video/mp4', bitrate=632000)], duration=11.4, views=109, altText=None)]",6.9780072,4.0274778
2023-03-01 06:58:16+00:00,1630824760840945665,"Election was rigged right in front of our eyes! INEC chairman mahmood, doctored the results in favor of #POLITICALJAGABANTICS

 #REVOLUTION #ObiDatti WE WANT!!!! https://t.co/43L6hXqkE0",NwankwoProsper8,en,"['POLITICALJAGABANTICS', 'REVOLUTION', 'ObiDatti']","Coordinates(longitude=6.6356497, latitude=5.7092317)",0,0,0,0,"[Photo(previewUrl='https://pbs.twimg.com/media/FqHadz9WwAUnGI7?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FqHadz9WwAUnGI7?format=jpg&name=orig', altText=None), Photo(previewUrl='https://pbs.twimg.com/media/FqHaeWfXwAA5g4_?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FqHaeWfXwAA5g4_?format=jpg&name=orig', altText=None)]",5.7092317,6.6356497
2023-03-01 06:57:26+00:00,1630824551302021120,"@_dinomelaye You are a pathetic and congenial liar. I have just checked it, and the results showed on inec server belongs to Lagos, not Nasarawa .",eniori,en,,"Coordinates(longitude=4.0274778, latitude=6.9780072)",0,0,0,0,,6.9780072,4.0274778
2023-03-01 06:56:53+00:00,1630824409136001024,What’s so special about collation centers and INEC that they always give it to professors?,M_Obaseki,en,,"Coordinates(longitude=-3.64063699761414, latitude=52.9471313094526)",0,0,0,0,,52.9471313094526,-3.64063699761414
2023-03-01 06:56:31+00:00,1630824319574999041,"Congratulations to Mr Tinubu for win the #Elections2023 base on the #ElectionResults declared by INEC.

I call on @PeterObi to make that famous call made by @GEJonathan in 2015 and bring ✌️ to 🇳🇬  then study the result and follow the advice of your lawyer's. 😊 🫂 🙏",Johnkay515,en,"['Elections2023', 'ElectionResults']","Coordinates(longitude=3.2131467, latitude=6.4278856)",3,0,4,1,,6.4278856,3.2131467
2023-03-01 06:54:28+00:00,1630823804371976192,"@Tolu__Grey @daniel_omoleye @Chymeodins I agree with you,nonetheless INEC failed on their promise of transparency which was what they majorly campaigned on.
They should have been clearer",_13th_Olympian,en,,"Coordinates(longitude=3.2131467, latitude=6.4278856)",1,0,0,0,,6.4278856,3.2131467
2023-03-01 06:54:10+00:00,1630823725321912321,"At the end, this is the silly excuse we could get from the incompetent INEC chairman. The question is, did you took the whole  4yrs preparing for a state election? If yes, why not come out in public and let the general public know before it happened? You knew it has the capacity https://t.co/FMiX0fmcNP",god_kit,en,,"Coordinates(longitude=6.5013564, latitude=9.5637137)",1,0,0,0,"[Photo(previewUrl='https://pbs.twimg.com/media/FqHZh4vX0AAJnmD?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FqHZh4vX0AAJnmD?format=jpg&name=orig', altText=None)]",9.5637137,6.5013564
2023-03-01 06:53:37+00:00,1630823587887165440,"@cayorjeff How nau, please e je bure Na una wan burn am no be inec",olanaresh,tl,,"Coordinates(longitude=3.198942, latitude=6.4826762)",0,0,1,0,,6.4826762,3.198942
2023-03-01 06:53:33+00:00,1630823571374129153,"Nigerians did not Decide in Election2023, this is purely INEC Decision

 #protest #INECElectionResult  #RecopaSudamericana #TinubuIsNotComing #2023GeneralElections #TinubuIsHere Buhari | RCCG
Okwute  | #NigerianElections2023 | #PeterObiForPresident2023",meshcool007,en,"['protest', 'INECElectionResult', 'RecopaSudamericana', 'TinubuIsNotComing', '2023GeneralElections', 'TinubuIsHere', 'NigerianElections2023', 'PeterObiForPresident2023']","Coordinates(longitude=5.5532952, latitude=6.2445092)",0,0,0,0,,6.2445092,5.5532952
2023-03-01 06:53:21+00:00,1630823523907141635,Lol 😂 Miracle no dey tire INEC??? 😂🤣🤣,DBiosky,en,,"Coordinates(longitude=7.3045544, latitude=8.961887)",0,0,1,0,,8.961887,7.3045544
2023-03-01 06:52:56+00:00,1630823418953072640,All the polling unit results sheet that we couldn't access during the collation period has suddenly become available on inec server few hours after the announcement. And you know what there is no alterations on them. What a country. #INECFailedNigerians,niftycraftmc,en,['INECFailedNigerians'],"Coordinates(longitude=3.198942, latitude=6.4826762)",0,1,1,0,,6.4826762,3.198942
2023-03-01 06:51:31+00:00,1630823058515668992,"INEC, I have never seen it in this fashion. I know INEC chairs do some combo, this irredeemable height of yours is something else, I have never witness this kind of irreconcilable feat. You will go down the history books, sadly, your name will be written with human blood.",jdmarashi,en,,"Coordinates(longitude=8.8337107, latitude=9.8581086)",0,0,0,0,,9.8581086,8.8337107
2023-03-01 06:50:35+00:00,1630822827245838336,"Alhamdulillah! @officialABAT of the All Progressives Congress (APC) has been declared the winner of the 2023 presidential election. Bola Tinubu is now Nigeria’s President-elect. Congratulations Nigerians!🎉🥳❤️
INEC Chairman and Chief Returning Officer for the election, https://t.co/NvXUPNkBH9",Bsionelove,en,,"Coordinates(longitude=6.5013564, latitude=9.5637137)",0,0,0,0,"[Photo(previewUrl='https://pbs.twimg.com/media/FqHYt5oXoAAxjaS?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FqHYt5oXoAAxjaS?format=jpg&name=orig', altText=None)]",9.5637137,6.5013564
2023-03-01 06:49:24+00:00,1630822527781027841,"Forget big boy... 
I cried this morning! 
Inec, apc, Wike all of una God go judge una",kinghenzee,en,,"Coordinates(longitude=6.9380658, latitude=4.7337699)",0,0,3,0,,4.7337699,6.9380658
2023-03-01 06:49:15+00:00,1630822489860259841,"@ruffydfire Oga journalist, the usage of IRev is at the distraction of INEC. There is not specific directive in the electoral law mandating it's usage. Check section 60 sub 5 of the electoral act. That solves it. If there is a specific directive, I will be glad to know.",akeembello22,en,,"Coordinates(longitude=5.1840635, latitude=7.5751802)",0,0,1,0,,7.5751802,5.1840635
2023-03-01 06:48:11+00:00,1630822219596062721,@inecnigeria Upgrades are never smooth. INEC shouldn't have used the system if being tested on a large scale for tge 1st time.,FoluDuke,en,,"Coordinates(longitude=6.7786135, latitude=8.4504401)",0,0,0,0,,8.4504401,6.7786135
2023-03-01 06:48:04+00:00,1630822193180360705,"#WeAreNigeriansAndDeserveOurMandate
#WeWontAcceptThisFraud
#No_to_the_destruction_of_democracy
#stop_the_fraud 
#INEC_is_Corrupt
#NigeriansRejectINECAnnoucementOfFakeResults
#Peter_Obi_Won",SundayAtibi,qht,"['WeAreNigeriansAndDeserveOurMandate', 'WeWontAcceptThisFraud', 'No_to_the_destruction_of_democracy', 'stop_the_fraud', 'INEC_is_Corrupt', 'NigeriansRejectINECAnnoucementOfFakeResults', 'Peter_Obi_Won']","Coordinates(longitude=6.9380658, latitude=4.7337699)",0,0,0,0,,4.7337699,6.9380658
2023-03-01 06:47:55+00:00,1630822156211716096,"Breaking: INEC declares Tinubu winner of Nigerian presidential election. 

Final result:
APC - 8,794,726
PDP - 6,984,520
LP - 6,101,533
AAC - 14,608
INEC Chairman and Chief Returning Officer for the election, Prof. Mahmood Yakubu said Bola Tinubu scored 8,794,726votes to emerg https://t.co/k133vqaPGV",Bsionelove,en,,"Coordinates(longitude=6.5013564, latitude=9.5637137)",0,0,0,0,"[Video(thumbnailUrl='https://pbs.twimg.com/ext_tw_video_thumb/1630822107234828288/pu/img/w0dYHg-Oj8WMkDvf.jpg', variants=[VideoVariant(url='https://video.twimg.com/ext_tw_video/1630822107234828288/pu/pl/Cd37nHXwHlUmLy2D.m3u8?tag=12&container=fmp4', contentType='application/x-mpegURL', bitrate=None), VideoVariant(url='https://video.twimg.com/ext_tw_video/1630822107234828288/pu/vid/320x564/qHUI8EFLo0FbNjay.mp4?tag=12', contentType='video/mp4', bitrate=632000), VideoVariant(url='https://video.twimg.com/ext_tw_video/1630822107234828288/pu/vid/480x848/OCZFbG-PiMlyv-ZJ.mp4?tag=12', contentType='video/mp4', bitrate=950000)], duration=18.035, views=37, altText=None)]",9.5637137,6.5013564
2023-03-01 06:47:40+00:00,1630822091950809089,"Checked OLOKO OPEN SPACE PU on INEC Irev now, it's 100% accurate.",olaitankuzem,en,,"Coordinates(longitude=3.7770114, latitude=7.2991429)",0,0,1,0,,7.2991429,3.7770114
2023-03-01 06:44:59+00:00,1630821416370143232,"it's well with my soul...

BREAKING NEWS #Protest Chief of Staff President Elect Obio Akpor Rufia Oseni Nyesom Wike Mahmood Yakubu Labour Party Rivers #ENDINECNOW
Seyi Makinde Kwankwaso INEC Chairman 25% in FCT Presidency Naira Arise TV https://t.co/s1YaQRW1zs",Engrvalentine2,en,"['Protest', 'ENDINECNOW']","Coordinates(longitude=7.3116751, latitude=5.0587562)",0,0,1,0,"[Photo(previewUrl='https://pbs.twimg.com/media/FqGzChqWcAE5NaW?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FqGzChqWcAE5NaW?format=jpg&name=orig', altText=None)]",5.0587562,7.3116751
2023-03-01 06:44:58+00:00,1630821413618610176,"@PoojaMedia Must we go to court after an election.
It's shown already..
INEC is not capable..
Let's all parties vote for an international bodies to come an conduct the elections.",iamakin27,en,,"Coordinates(longitude=7.1484792, latitude=8.9931662)",1,0,1,0,,8.9931662,7.1484792
2023-03-01 06:43:11+00:00,1630820963586646016,"@Ntubeb5 @redcap_blondie Because you collected 2k 
See you neck like inec Mic",obiorah1010,en,,"Coordinates(longitude=2.7063037, latitude=6.3703877)",0,0,0,0,,6.3703877,2.7063037
2023-03-01 06:42:28+00:00,1630820783277654016,@akreana_ Tinubu is Nigeria president elect according to #Inec 😙😙😙 #INECFailedNigerians  #ObiWon,zenobia960,tl,"['Inec', 'INECFailedNigerians', 'ObiWon']","Coordinates(longitude=-0.0911889, latitude=50.8604102)",0,0,0,0,,50.8604102,-0.0911889
2023-03-01 06:42:17+00:00,1630820738730016769,Lmao the tactics was against Obi but he should have learnt how to collate results earlier than INEC,Michael_Nyt,en,,"Coordinates(longitude=-0.0817078, latitude=5.613502)",2,1,0,1,,5.613502,-0.0817078
2023-03-01 06:42:17+00:00,1630820737664667648,On Emperor Tech's website  INEC is their partner )&amp; elections is part if their portfolio! Don't  wash intelligent Nigerians pls. https://t.co/3NMCMYgiVT,FoluDuke,en,,"Coordinates(longitude=6.7786135, latitude=8.4504401)",0,0,0,0,"[Photo(previewUrl='https://pbs.twimg.com/media/FqHW0QXWYAAoT-W?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FqHW0QXWYAAoT-W?format=jpg&name=orig', altText=None)]",8.4504401,6.7786135
2023-03-01 06:42:16+00:00,1630820732375560193,"Clowns &amp; 🤡 fools, the same INEC we condemn is the same INEC u asking me to come out &amp; vote for on Saturday, #ourmumunevertoomuch ???",anizzy01,en,['ourmumunevertoomuch'],"Coordinates(longitude=6.7786135, latitude=8.4504401)",0,0,0,0,,8.4504401,6.7786135
2023-03-01 06:41:00+00:00,1630820415395299328,"Mahmood Yakubu, history will remember u as the worst INEC chairman. 
U have failed ur entire generation. What a shame. U shall suffer from ur foolishness.
@officialABAT u will never be my president.
@PeterObi IS MY PRESIDENT.

 #protest
#WeWantOBI
#inecriggedtheelection
#sorosoke",fajimentation,en,"['protest', 'WeWantOBI', 'inecriggedtheelection', 'sorosoke']","Coordinates(longitude=6.351687, latitude=4.3176116)",0,0,0,0,,4.3176116,6.351687
2023-03-01 06:40:59+00:00,1630820409800278016,"I just dey laugh 😃. 

After 4 days inec chairman announce wetin dey him mind. Let's see how things go because me self no wan think about anything.",fatherfigure22,en,,"Coordinates(longitude=151.555001504, latitude=-33.120457027)",0,1,6,0,,-33.120457027,151.555001504
2023-03-01 06:39:46+00:00,1630820102277931008,"INEC declaring Bola Ahmed Tinubu as winner despite all the irregularities of this elections, gives off “fuck your all, nothing you can do” attitude.. EndSars would be a joke to what’s coming next!",Prospec__,en,,"Coordinates(longitude=7.3045544, latitude=8.961887)",0,0,0,0,,8.961887,7.3045544
2023-03-01 06:39:45+00:00,1630820100524634112,"March 1, 2023

The Parable of INEC

But while men slept, his enemy came n sowed tares among the wheat, and went his way

Did we not sow good seed?

He said, an  enemy hath done this!

Gather the tares together, bind them in bundles and burn them, but gather the wheat into my barn https://t.co/PsvkOVcbMR",Chidire,en,,"Coordinates(longitude=-84.561205, latitude=33.788139)",1,0,1,0,"[Photo(previewUrl='https://pbs.twimg.com/media/FqHWPQFWIAAh0MY?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FqHWPQFWIAAh0MY?format=jpg&name=orig', altText=None)]",33.788139,-84.561205
2023-03-01 06:39:19+00:00,1630819989040005120,INEC declared that tinubu is our new President in Nigeria https://t.co/ed4pahXXTV,OlorundareJohn6,en,,"Coordinates(longitude=2.6654364, latitude=4.1974055)",0,0,0,0,"[Photo(previewUrl='https://pbs.twimg.com/media/FqHWIz2WcAIxRIZ?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FqHWIz2WcAIxRIZ?format=jpg&name=orig', altText=None)]",4.1974055,2.6654364
2023-03-01 06:39:13+00:00,1630819964327194625,"What's the hope at the tribunal? They will be seeing the Inec Chairman go scot-free and know that nothing will happen to them. 
APC would have already bought them. 

There's no need hoping for anything.",FrederickIta,en,,"Coordinates(longitude=3.198942, latitude=6.4826762)",0,1,1,0,,6.4826762,3.198942
2023-03-01 06:39:04+00:00,1630819927287275520,"The trek wey I trek on Saturday to locate my PU naim dey pain me pass.for more than 2 hours, and I nor reach vote because of INEC and their stupidity
Went out again on Sunday and managed to cast my vote but it didn't count.

Bola Ahmed tinubu
The FBI 
#protest #Revolution https://t.co/fbLX2ay6KQ",AyebamieteG,en,"['protest', 'Revolution']","Coordinates(longitude=5.3763849, latitude=4.2696685)",0,0,4,0,"[Photo(previewUrl='https://pbs.twimg.com/media/FqHWDtRXgAE93xu?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FqHWDtRXgAE93xu?format=jpg&name=orig', altText=None), Photo(previewUrl='https://pbs.twimg.com/media/FqHWD66WYAA6lMz?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FqHWD66WYAA6lMz?format=jpg&name=orig', altText=None)]",4.2696685,5.3763849
2023-03-01 06:38:38+00:00,1630819817400795139,INEC NIGERIA IS THE ENEMY OF PROGRESS. RERUN OR CANCEL THIS FAKE ELECTION. #2023PRESIDENTIALELECTIONWASRIGGEDBYINECNIGERIA,daniellivelife,en,['2023PRESIDENTIALELECTIONWASRIGGEDBYINECNIGERIA'],"Coordinates(longitude=5.5532952, latitude=6.2445092)",0,0,0,0,,6.2445092,5.5532952
2023-03-01 06:37:56+00:00,1630819642661806083,"Inec you’ve robbed Nigerians broad day light!!!💔💔💔
#NigeriaDecide2023",only_onyinyechi,en,['NigeriaDecide2023'],"Coordinates(longitude=7.4542209, latitude=6.377634)",0,0,1,0,,6.377634,7.4542209
2023-03-01 06:37:16+00:00,1630819473677512706,"@novieverest @Adedamola101 Na like so INEC tell us, Watin we see?",reosky10,en,,"Coordinates(longitude=7.1657739, latitude=9.1683878)",3,0,8,0,,9.1683878,7.1657739
2023-03-01 06:36:45+00:00,1630819343536730113,"@temiokomi It was tending to that pattern with all the delays on sat. I think INEC has to revisit this one day vote all thing, not productive and it's aiding apathy.",silhoutte003,en,,"Coordinates(longitude=5.0200801, latitude=5.010849)",1,1,1,1,,5.010849,5.0200801
2023-03-01 06:36:10+00:00,1630819195960152066,Moment Tinubu was declared President Elect by INEC https://t.co/ksHiqrydhh,SilverPaul6,en,,"Coordinates(longitude=2.6654364, latitude=4.1974055)",0,0,0,0,"[Video(thumbnailUrl='https://pbs.twimg.com/ext_tw_video_thumb/1630819075113852930/pu/img/TaF2-BcDlH93C0j2.jpg', variants=[VideoVariant(url='https://video.twimg.com/ext_tw_video/1630819075113852930/pu/pl/NUvSBnyEXBgLsKCd.m3u8?tag=12&container=fmp4', contentType='application/x-mpegURL', bitrate=None), VideoVariant(url='https://video.twimg.com/ext_tw_video/1630819075113852930/pu/vid/490x270/bo8yJ1IJSboUjIdA.mp4?tag=12', contentType='video/mp4', bitrate=256000), VideoVariant(url='https://video.twimg.com/ext_tw_video/1630819075113852930/pu/vid/640x352/xbDro2SKOXn3yLbf.mp4?tag=12', contentType='video/mp4', bitrate=832000)], duration=10.879, views=2, altText=None)]",4.1974055,2.6654364
2023-03-01 06:33:48+00:00,1630818603233624064,"@PeterObi pls do not send any report to INEC wrt the Election malpractice and rigging by INEC and APC. If you send any report to INEC,INEC  will use it to perfect their rigging",SamuelFalaye8,en,,"Coordinates(longitude=-79.639319, latitude=43.403221)",0,0,0,0,,43.403221,-79.639319
2023-03-01 06:33:07+00:00,1630818430612897792,"How do you convince people there vote count, with this nonsense INEC just displayed",Lexicon001,en,,"Coordinates(longitude=3.7770114, latitude=7.2991429)",0,0,2,0,,7.2991429,3.7770114
2023-03-01 06:32:45+00:00,1630818339386806275,"If Obi/Labour Party lost squarely I will not feel this bad but when institutions like INEC officials, some Police and security officials, politicians deliberately subvert the people choice it's heart breaking. Obidient worldwide be calm and nothing is impossible😒",efewilson68,en,,"Coordinates(longitude=3.2131467, latitude=6.4278856)",0,0,1,0,,6.4278856,3.2131467
2023-03-01 06:31:13+00:00,1630817952789397506,#wike #MamoodYakubuResign #pmb #Tinubu #inec #npf #ffk . F*ck no dey sour ... I say make I remind unna,AfemeyeEnike,en,"['wike', 'MamoodYakubuResign', 'pmb', 'Tinubu', 'inec', 'npf', 'ffk']","Coordinates(longitude=6.7786135, latitude=8.4504401)",0,0,1,0,,8.4504401,6.7786135
2023-03-01 06:29:04+00:00,1630817409455071234,"@PulseNigeria247 For those of you laughing, you think its easy to sit down for hours without refreshments? With close to a trillion wasted on inec",Damianghosted,en,,"Coordinates(longitude=2.6654364, latitude=4.1974055)",0,0,0,0,,4.1974055,2.6654364
2023-03-01 06:29:02+00:00,1630817400953225218,Meanwhile Dem never uploaded result finish for INEC portal,Ayooluwapaul,en,,"Coordinates(longitude=-0.745779800818049, latitude=51.4482221321091)",1,0,0,0,,51.4482221321091,-0.745779800818049
2023-03-01 06:28:59+00:00,1630817387904659461,"As usual, Nigerians are waiting for their usual Inec chairman to declare the true winner of 2023 presidential elections. Supreme court",elowhyt,en,,"Coordinates(longitude=3.2131467, latitude=6.4278856)",0,0,0,0,,6.4278856,3.2131467
2023-03-01 06:28:28+00:00,1630817259026259968,Another upcoming 4 years of nothing but hellish governance for Nigerians whom I don’t blame solely because INEC has been corrupt since it’s inception!,Nanadavinci,en,,"Coordinates(longitude=-0.3470252, latitude=5.51713)",0,0,1,0,,5.51713,-0.3470252
2023-03-01 06:28:02+00:00,1630817148896440320,Arrest #inec chairman now...,rooney4wealth,en,['inec'],"Coordinates(longitude=5.5532952, latitude=6.2445092)",0,0,0,0,,6.2445092,5.5532952
2023-03-01 06:26:31+00:00,1630816769580449792,"INEC  work only but once in four years, which means they have complete four years to prepare for an election that will last for just but few hours. These people are being duly paid their monthly salary while doing nothing in these four years yet",god_kit,en,,"Coordinates(longitude=6.5013564, latitude=9.5637137)",1,0,0,0,,9.5637137,6.5013564
2023-03-01 06:26:10+00:00,1630816680334032896,"@Naija_Activist If this inec chairman really knows what he's doing it would have been okay. The four major contestants, three won their states. the only one that couldn't win his state is the person he's declaring winner.",AbuA2003,en,,"Coordinates(longitude=5.0086055, latitude=5.7411889)",0,0,0,0,,5.7411889,5.0086055
2023-03-01 06:25:33+00:00,1630816526872838144,@naomi_mim U blame INEC but u watched INEC prepared your downfall for over 4yrs now you blame INEC 🤡,anizzy01,en,,"Coordinates(longitude=6.7786135, latitude=8.4504401)",1,0,1,0,,8.4504401,6.7786135
2023-03-01 06:25:16+00:00,1630816453652824066,"March 1 and it’s nonsense that INEC used to welcome us. 

God will judge. 🙏🏽",TheSolape,en,,"Coordinates(longitude=3.198942, latitude=6.4826762)",1,1,12,0,,6.4826762,3.198942
2023-03-01 06:25:10+00:00,1630816429913133056,"INEC Declares Bola Tinubu Winner of Presidential Election
.
.
 https://t.co/lvFRqYVY8k",OyoNews1,ca,,"Coordinates(longitude=3.7770114, latitude=7.2991429)",0,0,2,0,,7.2991429,3.7770114
2023-03-01 06:25:03+00:00,1630816400548806656,@Ichie_MGab In a sane country the INEC chairman and Wike would have been arrested together with their accomplices,Princeebuka7,en,,"Coordinates(longitude=3.2131467, latitude=6.4278856)",0,0,8,0,,6.4278856,3.2131467
2023-03-01 06:24:06+00:00,1630816159346950144,"📌 Winning 25% in FCT, not necessary for victory in presidential election - Falana 

Guardian📰
📌Amid protest, INEC declares Tinubu winner 
📌 Lalong loses senatorial bid in Plateau

Daily Trust
📌INEC declares Tinubu President-Elect 

📌Alhassan Doguwa arrested at Kano airport",lawfm_radio,en,,"Coordinates(longitude=3.2131467, latitude=6.4278856)",1,1,2,0,,6.4278856,3.2131467
2023-03-01 06:24:05+00:00,1630816154712264704,"Top stories

Vanguard📰
📌 INEC declares Tinubu winner of 2023 presidential election
📌 Losers should take their grievances to court not streets - Buhari

Punch📰 
📌 INEC declares Tinubu winner of presidential election https://t.co/MXTB15aIsF",lawfm_radio,en,,"Coordinates(longitude=3.2131467, latitude=6.4278856)",1,1,6,0,"[Photo(previewUrl='https://pbs.twimg.com/media/FqHSoCtWAAEtv02?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FqHSoCtWAAEtv02?format=jpg&name=orig', altText=None)]",6.4278856,3.2131467
2023-03-01 06:23:32+00:00,1630816018246369286,"Good morning Excel, INEC declared Senator Ahmed Tinubu as President-Elect, what I have to say is congratulations to all Nigerians as we have no other country of our own to call Nigeria. It's well with us.",MondayEmeoka,en,,"Coordinates(longitude=6.351687, latitude=4.3176116)",0,0,0,0,,4.3176116,6.351687
2023-03-01 06:23:20+00:00,1630815965930745857,Nigeria election has been rigged by the inec chairman - Sign the Petition! https://t.co/sXEXH8k6Gp via @UKChange,Goodluc31610439,en,,"Coordinates(longitude=-1.556856, latitude=52.870587)",0,0,0,0,,52.870587,-1.556856
2023-03-01 06:23:08+00:00,1630815915959889921,"@917wavefm @excel_u Good morning Excel, INEC declared Senator Ahmed Tinubu as President-Elect, what I have to say is congratulations to all Nigerians as we have no other country of our own to call Nigeria. It's well with us.",MondayEmeoka,en,,"Coordinates(longitude=6.6269298, latitude=5.2050072)",0,0,0,0,,5.2050072,6.6269298
